Num. Pregão	Objeto	Setor Demandante	Fiscal	Setor do fiscal	Num. Proc. Principal	Num. Proc. Acessório	CNPJ	Nome da Empresa	Estado	Valor total ARP	Valor total adquirido	Num. Item	Descrição	Qtd. ARP	Valor Unitário	Qtd. Empenhada	Valor Empenhado	Num. Nota Emp.	Num. Nota Fiscal	Valor Nota Fiscal	Qtd. Adquirida	Qtd. Restante	Saldo dos Produtos
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129568/2023-30	21.971.041/0001-03	K.C.R.S. COMERCIO DE EQUIPAMENTOS LTDA	SP	R$7.980,00	R$6.780,00	10	Balança eletrônica B530	3	R$1.200,00	2	R$2.400,00	2023NE000176	12.324	R$1.200,00	2	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129569/2023-03	44.854.551/0001-98	A ECONÔMICA COMÉRCIO LTDA	DF	R$57.400,00	R$57.400,00	3	Ar condicionado 48.000	7	R$8.200,00	7	R$57.400,00	2023NE000182	503	R$8.200,00	7	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129570/2023-73	45.329.312/0001-81	BT COMÉRCIO INTELIGENTE LTDA	ES	R$7.002,20	R$7.002,20	26	Freezer	2	R$3.501,10	2	R$7.002,20	2023NE000177	5.138	R$3.501,10	2	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129572/2023-19	45.769.285/0001-68	REDNOV FERRAMENTAS LTDA	SC	R$80.909,90	R$80.909,90	23	Fogão Gás	15	R$708,48	15	R$10.627,20	2023NE000180	12.010	R$708,48	6	9	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129572/2023-19	45.769.285/0001-68	REDNOV FERRAMENTAS LTDA	SC	R$80.909,90	R$80.909,90	23	Fogão Gás	15	R$708,48	15	R$10.627,20	2024NE000066	12.011	R$708,48	9	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129572/2023-19	45.769.285/0001-68	REDNOV FERRAMENTAS LTDA	SC	R$80.909,90	R$80.909,90	27	Frigobar	48	R$1.257,90	48	R$60.379,20	2023NE000180	12.668	R$1.257,90	20	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129572/2023-19	45.769.285/0001-68	REDNOV FERRAMENTAS LTDA	SC	R$80.909,90	R$80.909,90	27	Frigobar	48	R$1.257,90	48	R$60.379,20	2023NE000180	12.667	R$1.257,90	28	20	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129572/2023-19	45.769.285/0001-68	REDNOV FERRAMENTAS LTDA	SC	R$80.909,90	R$80.909,90	37	Sanduicheira	24	R$161,90	24	R$3.885,60	2023NE000180	12.010	R$161,90	24	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129572/2023-19	45.769.285/0001-68	REDNOV FERRAMENTAS LTDA	SC	R$80.909,90	R$80.909,90	38	Ventilador	2	R$174,90	2	R$349,80	2023NE000180	12.668	R$174,90	2	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129572/2023-19	45.769.285/0001-68	REDNOV FERRAMENTAS LTDA	SC	R$80.909,90	R$80.909,90	56	Máquina de gelo	1	R$5.668,10	1	R$5.668,10	2024NE000066	12.011	R$5.668,10	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129575/2023-35	49.140.067/0001-10	DANTAS ELETROMOVEIS E EQUIPAMENTOS LTDA	PB	R$13.997,70	R$13.997,70	53	Freezer 400 L	1	R$3.247,90	1	R$3.247,90	2023NE000178	3.178	R$3.247,90	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129575/2023-35	49.140.067/0001-10	DANTAS ELETROMOVEIS E EQUIPAMENTOS LTDA	PB	R$13.997,70	R$13.997,70	59	Ar condicionado 30.000	2	R$5.374,90	2	R$10.749,80	2023NE000178	3.178	R$5.374,90	2	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129576/2023-08	49.329.140/0001-05	GWC INDUSTRIA, IMPORTACAO E DISTRIBUICAO DE ELETRONICOS LTDA	PB	R$36.408,70	R$0,00	30	Liquidificador	20	R$143,24	10	R$1.432,40	2023NE000174	N/A	R$143,24	0	10	R$1.432,40
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129576/2023-08	49.329.140/0001-05	GWC INDUSTRIA, IMPORTACAO E DISTRIBUICAO DE ELETRONICOS LTDA	PB	R$36.408,70	R$0,00	30	Liquidificador	20	R$143,24	10	R$1.432,40	2024NE000065	N/A	R$143,24	0	10	R$1.432,40
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129576/2023-08	49.329.140/0001-05	GWC INDUSTRIA, IMPORTACAO E DISTRIBUICAO DE ELETRONICOS LTDA	PB	R$36.408,70	R$0,00	61	TV, 60 polegadas	13	R$2.580,30	6	R$15.481,80	2023NE000174	N/A	R$2.580,30	0	6	R$15.481,80
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129576/2023-08	49.329.140/0001-05	GWC INDUSTRIA, IMPORTACAO E DISTRIBUICAO DE ELETRONICOS LTDA	PB	R$36.408,70	R$0,00	61	TV, 60 polegadas	13	R$2.580,30	7	R$18.062,10	2024NE000065	N/A	R$2.580,30	0	7	R$18.062,10
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129578/2023-51	49.385.374/0001-61	K J DE M ANDRADE LTDA	RN	R$54.630,00	R$54.630,00	4	Ar condicionado 24.000	15	R$3.642,00	10	R$36.420,00	2024NE000064	1.938	R$3.642,00	10	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.129578/2023-51	49.385.374/0001-61	K J DE M ANDRADE LTDA	RN	R$54.630,00	R$54.630,00	4	Ar condicionado 24.000	15	R$3.642,00	5	R$18.210,00	2023NE000181	1.939	R$3.642,00	5	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	2	Agitador VX-35	4	R$925,75	2	R$1.851,50	2023NE000179	2.159	R$925,75	2	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	22	Estufa digital	8	R$3.286,66	4	R$13.146,64	2023NE000179	2.159	R$3.286,66	4	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	32	Funções inteligentes	5	R$1.262,27	1	R$1.262,27	2023NE000179	2.159	R$1.262,27	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	33	Instrumento ótico 1600x	12	R$1.599,70	2	R$3.199,40	2023NE000179	2.159	R$1.599,70	2	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	34	Refratometro	1	R$4.566,42	1	R$4.566,42	2023NE000179	2.159	R$4.566,42	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	45	Estufa de esterilização	1	R$4.299,90	1	R$4.299,90	2023NE000179	2.159	R$4.299,90	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	52	Chapa aquecedora	1	R$1.340,67	1	R$1.340,67	2023NE000179	2.159	R$1.340,67	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	58	Estufa de esterilização ETNA	1	R$3.166,00	1	R$3.166,00	2023NE000179	2.159	R$3.166,00	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	63	Centrifuga	1	R$3.749,90	1	R$3.749,90	2023NE000179	2.159	R$3.749,90	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.129579/2023-24	80.243.769/0001-70	AMBARLAB PRODUTOS LABORATORIAIS	PR	R$74.826,92	R$37.682,70	66	PHS-3E	2	R$1.100,00	1	R$1.100,00	2023NE000179	2.159	R$1.100,00	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.050609/2024-54	05.933.341/0001-33	Noroeste Comércio e Prestação De Serviços ltda.	SP	R$3.980,00	R$3.980,00	11	Balança de precisão	2	R$1.990,00	2	R$3.980,00	2024NE000075	295	R$1.990,00	2	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.050609/2024-54	05.933.341/0001-33	Noroeste Comércio e Prestação De Serviços ltda.	SP	R$3.980,00	R$3.980,00	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.050617/2024-32	09.134.068/0001-38	OBAH PRODUTOS E SERVICOS ANALITICOS LTDA	SP	R$10.698,60	R$6.996,00	2	Agitador XH-C	4	R$925,65	0	R$ -	N/A	N/A	R$925,65	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.050617/2024-32	09.134.068/0001-38	OBAH PRODUTOS E SERVICOS ANALITICOS LTDA	SP	R$10.698,60	R$6.996,00	12	Banho maria digital	4	R$1.749,00	4	R$6.996,00	2024NE000083	11.740	R$1.749,00	4	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.050618/2024-05	10.942.831/0001-36	Comercial Vanguardeira Eireli	SC	R$482,28	R$482,28	44	Fogão	1	R$482,28	1	R$482,28	2024NE000082	13.761	R$482,28	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA - PATRIMONIO	23074.093253/2023-59	23074.050618/2024-05	10.942.831/0001-36	Comercial Vanguardeira Eireli	SC	R$482,28	R$482,28	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050623/2024-64	13.158.576/0001-23	F C Nicolau Equipamentos para Laboratório Ltda – ME	SP	R$5.908,00	R$5.908,00	39	Centrifuga	1	R$5.908,00	1	R$5.908,00	2024NE000088	900	R$5.908,00	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050623/2024-64	13.158.576/0001-23	F C Nicolau Equipamentos para Laboratório Ltda – ME	SP	R$5.908,00	R$5.908,00	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050625/2024-10	19.031.878/0001-12	AUTOMX SOLUCOES LTDA	SP	R$1.737,00	R$0,00	40	Caixa térmica, 45 und	4	R$240,00	0	R$ -	N/A	N/A	R$240,00	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050625/2024-10	19.031.878/0001-12	AUTOMX SOLUCOES LTDA	SP	R$1.737,00	R$0,00	41	Caixa térmica, 15 und	3	R$259,00	0	R$ -	N/A	N/A	R$259,00	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050629/2024-96	35.764.167/0001-03	ACARVE COMERCIO E LICITAÇÕES LTDA	SP	R$9.795,90	R$9.795,90	15	Bomba a vácuo	2	R$2.398,00	2	R$4.796,00	2024NE000077	1.672	R$2.398,00	2	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050629/2024-96	35.764.167/0001-03	ACARVE COMERCIO E LICITAÇÕES LTDA	SP	R$9.795,90	R$9.795,90	50	Refrigerador vertical	1	R$4.999,90	1	R$4.999,90	2024NE000077	1.672	R$4.999,90	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050633/2024-85	39.157.266/0001-88	Quartz Indústria e Comércio de Equipamentos Para Laboratório LTDA EPP	SP	R$2.920,89	R$2.920,89	48	Banho maria digital	1	R$2.920,89	1	R$2.920,89	2024NE000074	1.757	R$2.920,89	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050633/2024-85	39.157.266/0001-88	Quartz Indústria e Comércio de Equipamentos Para Laboratório LTDA EPP	SP	R$2.920,89	R$2.920,89	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050634/2024-58	41.086.624/0001-50	Mundial Científica Ltda	SP	R$13.500,00	R$13.500,00	20	Destilador de Nitrogênio	3	R$4.500,00	3	R$13.500,00	2024NE000076	1.677	R$4.500,00	3	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050634/2024-58	41.086.624/0001-50	Mundial Científica Ltda	SP	R$13.500,00	R$13.500,00	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050637/2024-74	42.810.782/0001-74	MAX QUALITY COMÉRCIO LTDA	MG	R$468,30	R$0,00	17	Webcam	7	R$66,90	0	R$ -	N/A	N/A	R$66,90	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050637/2024-74	42.810.782/0001-74	MAX QUALITY COMÉRCIO LTDA	MG	R$468,30	R$0,00	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050643/2024-09	48.706.431/0001-02	Betaquimica Equipamentos para Laboratório LTDA	SP	R$41.561,02	R$41.561,02	29	Liofilizador de bancada	1	R$27.963,00	1	R$27.963,00	2024NE000073	493	R$27.963,00	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050643/2024-09	48.706.431/0001-02	Betaquimica Equipamentos para Laboratório LTDA	SP	R$41.561,02	R$41.561,02	35	Refratómetro digital	4	R$1.403,67	4	R$5.614,68	2024NE000073	493	R$1.403,67	4	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050643/2024-09	48.706.431/0001-02	Betaquimica Equipamentos para Laboratório LTDA	SP	R$41.561,02	R$41.561,02	42	Barrilete em PVC	2	R$504,67	2	R$1.009,34	2024NE000073	493	R$504,67	2	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050643/2024-09	48.706.431/0001-02	Betaquimica Equipamentos para Laboratório LTDA	SP	R$41.561,02	R$41.561,02	62	Determinador de açúcares	1	R$6.974,00	1	R$6.974,00	2024NE000073	493	R$6.974,00	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050645/2024-52	48.878.071/0001-18	MELI SHOP LTDA	SP	R$3.000,00	R$3.000,00	24	Forno mufla	1	R$3.000,00	1	R$3.000,00	2024NE000078	193	R$3.000,00	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050645/2024-52	48.878.071/0001-18	MELI SHOP LTDA	SP	R$3.000,00	R$3.000,00	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050646/2024-25	49.461.961/0001-92	VINCITA - Comércio de Implementos Agrícolas LTDA - EPP	SP	R$17.000,00	R$17.000,00	64	Máquina picadeira	1	R$17.000,00	1	R$17.000,00	2024NE000080	259	R$17.000,00	1	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050646/2024-25	49.461.961/0001-92	VINCITA - Comércio de Implementos Agrícolas LTDA - EPP	SP	R$17.000,00	R$17.000,00	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050647/2024-95	49.949.246/0001-01	Nova Mix Ltda	GO	R$13.987,32	R$13.987,32	31	Máquina de lavar	6	R$2.331,22	6	R$13.987,32	2024NE000067	906	R$2.331,22	6	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050647/2024-95	49.949.246/0001-01	Nova Mix Ltda	GO	R$13.987,32	R$13.987,32	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050652/2024-57	52.087.237/0001-55	PIRES & SANTOS COMERCIO LTDA	DF	R$10.036,00	R$10.036,00	36	Refrigerador	4	R$2.509,00	4	R$10.036,00	2024NE000063	154	R$2.509,00	4	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050652/2024-57	52.087.237/0001-55	PIRES & SANTOS COMERCIO LTDA	DF	R$10.036,00	R$10.036,00	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050659/2024-62	68.886.605/0001-65	Marte Equipamentos para Laboratório LTDA	SP	R$15.888,20	R$15.888,20	7	Balança eletrônica	4	R$3.972,05	4	R$15.888,20	2024NE000079	4.103	R$3.972,05	4	0	R$ -
12/2023	Equipamentos	CCHSA - COORD. GERAL DOS LAB.	Geane Ribeiro de Aguiar Azevedo	CCHSA-PATRIMONIO	23074.093253/2023-59	23074.050659/2024-62	68.886.605/0001-65	Marte Equipamentos para Laboratório LTDA	SP	R$15.888,20	R$15.888,20	-	-	0	R$ -	0	R$ -	N/A	N/A	R$ -	0	0	R$ -
